internalTaxonId,redlistCategory,systems,realm,yearLastSeen,possiblyExtinct,possiblyExtinctInTheWild
14177,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
14176,Endangered,Terrestrial,Nearctic,,FALSE,FALSE
14175,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
14174,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
14172,Endangered,Terrestrial,Nearctic,,FALSE,FALSE
14171,Least Concern,Terrestrial,Nearctic,,FALSE,FALSE
14170,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
14169,Data Deficient,Terrestrial,Oceanian,,FALSE,FALSE
14168,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
14166,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
14165,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
14164,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
14163,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
14161,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
14159,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
14157,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
14156,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
14155,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
14154,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
14153,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
14152,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
14151,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
14150,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
14149,Near Threatened,Terrestrial,Palearctic,,FALSE,FALSE
14148,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
14147,Least Concern,Terrestrial,Nearctic,,FALSE,FALSE
14146,Data Deficient,Terrestrial,Australasian,,FALSE,FALSE
14145,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
14144,Least Concern,Terrestrial,Australasian|Indomalayan,,FALSE,FALSE
14143,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
14142,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
14141,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
14140,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
14139,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
14136,Near Threatened,Terrestrial,Nearctic,,FALSE,FALSE
14134,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
14133,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
14132,Vulnerable,Terrestrial,Nearctic,,FALSE,FALSE
14129,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
14127,Near Threatened,Terrestrial,Palearctic,,FALSE,FALSE
14126,Vulnerable,Terrestrial,Palearctic,,FALSE,FALSE
14124,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
14123,Near Threatened,Terrestrial,Palearctic,,FALSE,FALSE
14122,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
14121,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
14120,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
14119,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
14118,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
14116,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
14114,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
14113,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
14112,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
14111,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
14110,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
14108,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
14107,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
14106,Critically Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
14105,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
14104,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
14103,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
14102,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
14100,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
14098,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
14097,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
14096,Data Deficient,Terrestrial,Afrotropical|Palearctic,,FALSE,FALSE
14089,Data Deficient,Terrestrial,Palearctic,,FALSE,FALSE
14088,Data Deficient,Terrestrial,Palearctic,,FALSE,FALSE
14087,Vulnerable,Terrestrial,Palearctic,,FALSE,FALSE
14086,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
14085,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
14055,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
14027,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
14026,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
14025,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
14020,Endangered,Terrestrial,Nearctic,,FALSE,FALSE
14019,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
14018,Critically Endangered,Terrestrial|Freshwater (=Inland waters),Palearctic,,FALSE,FALSE
14003,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
13992,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13989,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
13988,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13987,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
13986,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13985,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13984,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13983,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13982,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
13981,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13980,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13979,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
13978,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
13977,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
13976,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
13975,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
13973,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
13972,Least Concern,Terrestrial,Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic,,FALSE,FALSE
13970,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13969,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
13968,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13967,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13966,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13964,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13963,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13962,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
13961,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
13960,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
13959,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
13958,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
13957,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
13956,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
13955,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
13954,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13953,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
13952,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13948,Critically Endangered,Terrestrial,Palearctic,1962,TRUE,FALSE
13947,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
13945,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
13944,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
13943,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
13942,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
13941,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
13940,Data Deficient,Terrestrial,Palearctic,,FALSE,FALSE
13939,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13937,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
13936,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
13935,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13931,Near Threatened,Terrestrial,Australasian,,FALSE,FALSE
13930,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13928,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
13927,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
13926,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
13924,Vulnerable,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
13923,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
13922,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13904,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13901,Endangered,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
13897,Vulnerable,Terrestrial,Palearctic,,FALSE,FALSE
13896,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
13895,Endangered,Terrestrial,Palearctic,,FALSE,FALSE
13894,Endangered,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
13887,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
13884,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
13883,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13882,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13881,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
13880,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13878,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
13877,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13874,Endangered,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
13873,Endangered,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
13850,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
13849,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13848,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13847,Data Deficient,Terrestrial,Australasian|Indomalayan,,FALSE,FALSE
13846,Near Threatened,Terrestrial,Afrotropical,,FALSE,FALSE
13845,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13844,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
13843,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13842,Near Threatened,Terrestrial,Indomalayan,,FALSE,FALSE
13841,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13840,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13839,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13838,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13837,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13720,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13719,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13704,Least Concern,Marine,Nearctic|Palearctic,,FALSE,FALSE
13703,Critically Endangered,Terrestrial,Neotropical,1899,TRUE,FALSE
13698,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13696,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13695,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
13694,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13693,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13655,Extinct,Terrestrial|Marine,Nearctic|Neotropical,1952,FALSE,FALSE
13654,Endangered,Terrestrial|Marine,Oceanian,,FALSE,FALSE
13653,Vulnerable,Terrestrial|Marine,Palearctic,,FALSE,FALSE
13650,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13649,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13648,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13645,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13644,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13643,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13642,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13641,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
13640,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13639,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13638,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
13637,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
13604,Endangered,Terrestrial,Palearctic,,FALSE,FALSE
13603,Near Threatened,Terrestrial,Palearctic,,FALSE,FALSE
13598,Vulnerable,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
13597,Endangered,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
13596,Least Concern,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
13595,Vulnerable,Terrestrial|Freshwater (=Inland waters),Australasian,,FALSE,FALSE
13584,Endangered,Terrestrial,Afrotropical,,FALSE,FALSE
13583,Least Concern,Terrestrial|Marine,Afrotropical|Antarctic|Australasian|Neotropical,,FALSE,FALSE
13581,Least Concern,Terrestrial|Marine,Nearctic|Oceanian,,FALSE,FALSE
13572,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
13571,Least Concern,Terrestrial,Australasian|Indomalayan,,FALSE,FALSE
13570,Endangered,Terrestrial,Australasian,,FALSE,FALSE
13569,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
13568,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
13567,Least Concern,Terrestrial,Australasian|Indomalayan,,FALSE,FALSE
13566,Least Concern,Terrestrial,Australasian|Indomalayan,,FALSE,FALSE
13565,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13564,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
13563,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13562,Least Concern,Terrestrial,Australasian|Indomalayan,,FALSE,FALSE
13560,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13559,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13556,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13525,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
13524,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
13523,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
13522,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
13494,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13493,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13490,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13489,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13487,Least Concern,Terrestrial,Nearctic,,FALSE,FALSE
13486,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13464,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13462,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13459,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13458,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13457,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13456,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13455,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13453,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
13452,Least Concern,Terrestrial,Nearctic,,FALSE,FALSE
13451,Least Concern,Terrestrial,Nearctic|Palearctic,,FALSE,FALSE
13450,Lower Risk/least concern,Terrestrial,Palearctic,,FALSE,FALSE
13449,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
13448,Data Deficient,Terrestrial,Palearctic,,FALSE,FALSE
13447,Data Deficient,Terrestrial,Palearctic,,FALSE,FALSE
13446,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13445,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13443,Least Concern,Terrestrial,Nearctic|Neotropical,,FALSE,FALSE
13442,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13440,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13439,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
13438,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13437,Data Deficient,Terrestrial,Palearctic,,FALSE,FALSE
13436,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13435,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13432,Near Threatened,Terrestrial,Neotropical,,FALSE,FALSE
13430,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13429,Data Deficient,Terrestrial,Palearctic,,FALSE,FALSE
13428,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13427,Least Concern,Terrestrial,Nearctic,,FALSE,FALSE
13425,Least Concern,Terrestrial,Nearctic,,FALSE,FALSE
13418,Near Threatened,Terrestrial,Palearctic,,FALSE,FALSE
13417,Vulnerable,Terrestrial,Nearctic,,FALSE,FALSE
13412,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
13411,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13410,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13409,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13408,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13407,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13402,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13401,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
13394,Least Concern,Terrestrial|Freshwater (=Inland waters),Afrotropical,,FALSE,FALSE
13393,Vulnerable,Terrestrial|Freshwater (=Inland waters),Afrotropical,,FALSE,FALSE
13390,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13389,Vulnerable,Terrestrial,Australasian,,FALSE,FALSE
13384,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13383,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13382,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
13381,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13380,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13379,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13378,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13377,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13376,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13375,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
13373,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
13356,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
13355,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13350,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13349,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13344,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13343,Least Concern,Terrestrial,Afrotropical,,FALSE,FALSE
13332,Data Deficient,Terrestrial,Afrotropical,,FALSE,FALSE
13325,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
13321,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13320,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13319,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13318,Critically Endangered,Terrestrial|Freshwater (=Inland waters),Afrotropical,,FALSE,FALSE
13297,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13296,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13252,Near Threatened,Marine,Nearctic|Palearctic,,FALSE,FALSE
13251,Least Concern,Marine,Nearctic|Neotropical,,FALSE,FALSE
13250,Least Concern,Marine,Nearctic|Neotropical|Palearctic,,FALSE,FALSE
13249,Least Concern,Marine,Afrotropical|Antarctic|Australasian|Neotropical,,FALSE,FALSE
13248,Data Deficient,Marine,Afrotropical|Australasian,,FALSE,FALSE
13247,Least Concern,Marine,Afrotropical|Antarctic|Australasian|Neotropical,,FALSE,FALSE
13245,Least Concern,Marine,Afrotropical|Nearctic|Neotropical|Palearctic,,FALSE,FALSE
13244,Least Concern,Marine,Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic,,FALSE,FALSE
13243,Data Deficient,Marine,Nearctic|Palearctic,,FALSE,FALSE
13242,Data Deficient,Marine,Afrotropical|Australasian|Neotropical,,FALSE,FALSE
13241,Least Concern,Marine,Nearctic|Palearctic,,FALSE,FALSE
13240,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13237,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13236,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
13235,Data Deficient,Terrestrial,Neotropical,,FALSE,FALSE
13234,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13233,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13222,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13221,Vulnerable,Terrestrial,Palearctic,,FALSE,FALSE
13220,Near Threatened,Terrestrial,Palearctic,,FALSE,FALSE
13219,Endangered,Terrestrial,Palearctic,,FALSE,FALSE
13218,Critically Endangered,Terrestrial,Neotropical,1978,TRUE,FALSE
13217,Critically Endangered,Terrestrial,Neotropical,1951,TRUE,FALSE
13216,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
13215,Critically Endangered,Terrestrial,Neotropical,,FALSE,FALSE
13212,Near Threatened,Terrestrial,Australasian,,FALSE,FALSE
13211,Vulnerable,Terrestrial,Australasian,,FALSE,FALSE
13209,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13198,Near Threatened,Terrestrial|Freshwater (=Inland waters),Palearctic,,FALSE,FALSE
13173,Data Deficient,Terrestrial,Palearctic,,FALSE,FALSE
13172,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13171,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
13170,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13169,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13168,Vulnerable,Terrestrial,Palearctic,,FALSE,FALSE
13167,Least Concern,Terrestrial,Afrotropical|Palearctic,,FALSE,FALSE
13166,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13165,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13164,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13163,Least Concern,Terrestrial,Indomalayan|Palearctic,,FALSE,FALSE
13162,Critically Endangered,Terrestrial,Palearctic,,FALSE,FALSE
13161,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13160,Least Concern,Terrestrial,Palearctic,,FALSE,FALSE
13159,Least Concern,Terrestrial,Afrotropical|Palearctic,,FALSE,FALSE
13144,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
13143,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
13141,Near Threatened,Terrestrial,Australasian,,FALSE,FALSE
13140,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13139,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13133,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13132,Extinct,Terrestrial,Australasian,2009,FALSE,FALSE
13131,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13130,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13129,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13128,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13127,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13126,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13125,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13124,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13123,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13122,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13120,Endangered,Terrestrial,Australasian,,FALSE,FALSE
13119,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13118,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13117,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13116,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
13115,Data Deficient,Terrestrial,Australasian,,FALSE,FALSE
13114,Endangered,Terrestrial,Australasian,,FALSE,FALSE
13110,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
13079,Near Threatened,Terrestrial,Australasian,,FALSE,FALSE
13053,Lower Risk/conservation dependent,Terrestrial|Freshwater (=Inland waters),Neotropical,,FALSE,FALSE
13048,Critically Endangered,Terrestrial,Neotropical,1949,TRUE,FALSE
13047,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13046,Least Concern,Terrestrial,Neotropical,,FALSE,FALSE
13039,Least Concern,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
13038,Endangered,Terrestrial,Indomalayan,,FALSE,FALSE
13032,Vulnerable,Terrestrial|Freshwater (=Inland waters),Indomalayan,,FALSE,FALSE
13006,Least Concern,Marine,Afrotropical|Antarctic|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic,,FALSE,FALSE
12981,Extinct,Terrestrial,Neotropical,before 1881,FALSE,FALSE
12980,Extinct,Terrestrial,Neotropical,1897,FALSE,FALSE
12948,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
12947,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
12946,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
12945,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
12942,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
12941,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
12940,Endangered,Terrestrial,Neotropical,,FALSE,FALSE
12939,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
12938,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
12937,Vulnerable,Terrestrial,Afrotropical,,FALSE,FALSE
12914,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
12913,Vulnerable,Terrestrial,Neotropical,,FALSE,FALSE
12907,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
12906,Vulnerable,Terrestrial,Australasian,,FALSE,FALSE
12905,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
12904,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
12903,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
12902,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
12901,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
12900,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
12899,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
12898,Vulnerable,Terrestrial,Indomalayan,,FALSE,FALSE
12897,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
12896,Data Deficient,Terrestrial,Indomalayan,,FALSE,FALSE
12895,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
12894,Least Concern,Terrestrial,Australasian,,FALSE,FALSE
12893,Least Concern,Terrestrial,Indomalayan,,FALSE,FALSE
